id,created_at,updated_at,name,status,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id
4709,2024-10-28T20:41:36Z,2025-12-31T14:02:23Z,GS11935 GS11934 RVPA-33 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9637,2023-08-19,2028-08-18,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12733
4708,2024-10-28T20:41:24Z,2025-12-31T14:02:23Z,GS11935 GS11934 RVPA-32 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-08-14,2028-08-13,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12732
4707,2024-10-28T20:40:44Z,2025-12-31T14:02:26Z,GS11935 GS11934 RVPA-31 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9439,2023-08-01,2028-07-31,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12731
4706,2024-10-28T20:40:09Z,2025-12-31T14:02:23Z,GS11935 GS11934 RVPA-30 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-07-24,2028-07-23,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12730
4705,2024-10-28T20:39:53Z,2025-12-30T08:42:21Z,GS11935 GS11934 RVPA-29 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-07-12,2028-07-11,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12729
4704,2024-10-28T20:39:40Z,2025-12-30T08:42:21Z,GS11935 GS11934 RVPA-28 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-07-04,2028-07-03,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12728
4703,2024-10-28T20:39:05Z,2025-12-30T08:42:21Z,GS11935 GS11934 RVPA-27 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9461,2023-07-03,2028-07-02,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12727
4702,2024-10-28T20:38:04Z,2025-12-30T08:42:20Z,GS11935 GS11934 RVPA-26 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-06-29,2028-06-28,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12726
4701,2024-10-28T20:37:45Z,2025-12-30T08:42:20Z,GS11935 GS11934 RVPA-25 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-06-18,2028-06-17,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12725
4700,2024-10-28T20:36:32Z,2025-12-30T08:42:19Z,GS11935 GS11934 RVPA-24 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9424,2023-06-16,2028-06-15,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12724
4699,2024-10-28T20:36:19Z,2025-12-30T08:42:19Z,GS11935 GS11934 RVPA-23 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-06-11,2028-06-10,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12723
4698,2024-10-28T20:36:06Z,2025-12-30T08:42:18Z,GS11935 GS11934 RVPA-22 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-06-11,2028-06-10,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12722
4697,2024-10-28T20:35:16Z,2025-12-30T08:42:18Z,GS11935 GS11934 RVPA-21 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9265,2023-06-07,2028-06-06,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12721
4696,2024-10-28T20:34:58Z,2025-12-30T08:42:18Z,GS11935 GS11934 RVPA-20 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,8752,2023-05-30,2028-05-29,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12719
4695,2024-10-28T20:34:44Z,2025-12-30T13:01:12Z,GS11935 GS11934 RVPA-19 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-05-29,2028-05-28,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12718
4694,2024-10-28T20:34:29Z,2025-12-30T13:01:12Z,GS11935 GS11934 RVPA-18 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-05-17,2028-05-16,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12717
4693,2024-10-28T20:34:15Z,2025-12-30T13:01:11Z,GS11935 GS11934 RVPA-17 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9601,2023-05-07,2028-05-06,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12716
4692,2024-10-28T20:33:11Z,2025-12-30T13:01:11Z,GS11935 GS11934 RVPA-16 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9461,2023-04-29,2028-04-28,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12715
4691,2024-10-28T20:32:57Z,2025-12-30T13:01:10Z,GS11935 GS11934 RVPA-15 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-04-24,2028-04-23,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12714
4690,2024-10-28T20:32:43Z,2025-12-30T13:01:10Z,GS11935 GS11934 RVPA-14 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-04-16,2028-04-15,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12713
4689,2024-10-28T20:32:28Z,2025-12-30T13:01:09Z,GS11935 GS11934 RVPA-13 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9571,2023-04-08,2028-04-07,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12712
4688,2024-10-28T20:32:13Z,2025-12-30T13:01:09Z,GS11935 GS11934 RVPA-12 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9601,2023-04-05,2028-04-04,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12711
4687,2024-10-28T20:31:45Z,2025-12-30T13:01:09Z,GS11935 GS11934 RVPA-11 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-03-24,2028-03-23,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12710
4686,2024-10-28T20:31:26Z,2025-12-30T13:01:09Z,GS11935 GS11934 RVPA-10 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9406,2023-03-05,2028-03-04,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,12709
4685,2024-10-28T20:31:02Z,2025-12-30T13:08:31Z,GS11935 GS11934 RVPA-09 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9613,2023-02-05,2028-02-04,,Energy Efficiency - Domestic,Micro Scale,12708
4684,2024-10-28T20:30:43Z,2025-12-30T13:08:31Z,GS11935 GS11934 RVPA-08 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-01-10,2028-01-09,,Energy Efficiency - Domestic,Micro Scale,12707
4683,2024-10-28T20:30:29Z,2025-12-30T13:08:31Z,GS11935 GS11934 RVPA-07 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-01-05,2028-01-04,,Energy Efficiency - Domestic,Micro Scale,12706
4682,2024-10-28T20:29:53Z,2025-12-30T13:08:31Z,GS11935 GS11934 RVPA-06 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2023-01-02,2028-01-01,,Energy Efficiency - Domestic,Micro Scale,12705
4681,2024-10-28T20:29:30Z,2025-12-30T13:08:30Z,GS11935 GS11934 RVPA-05 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2022-12-25,2027-12-24,,Energy Efficiency - Domestic,Micro Scale,12704
4680,2024-10-28T20:29:13Z,2025-12-30T13:08:30Z,GS11935 GS11934 RVPA-04 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2022-12-20,2027-12-19,,Energy Efficiency - Domestic,Micro Scale,12703
4679,2024-10-28T20:28:38Z,2025-12-30T13:08:30Z,GS11935 GS11934 RVPA-03 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2022-12-17,2027-12-16,,Energy Efficiency - Domestic,Micro Scale,12702
4678,2024-10-28T20:27:21Z,2025-12-30T13:08:30Z,GS11935 GS11934 RVPA-02 Promoting sustainable use of biomass energy resources in targeted communities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9466,2022-12-10,2027-12-09,,Energy Efficiency - Domestic,Micro Scale,12701
4677,2024-10-28T12:42:27Z,2025-12-20T12:31:46Z,Making Carbon Count - Improved Cooking in Uganda,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,60000,2024-07-16,2029-07-15,,Energy Efficiency - Domestic,Large Scale,13031
4676,2024-10-25T10:28:12Z,2024-10-25T10:28:12Z,Uganda WASH Initiative: Building Healthy Communities - Water Boreholes -VPA 1,LISTED,Gold Standard for the Global Goals,60000,2024-08-01,2029-08-01,GS Methodology for emission reductions from safe drinking water supply,Energy Efficiency - Domestic,Micro scale,12978
4675,2024-10-25T08:37:54Z,2024-10-25T08:37:54Z,Uganda WASH Initiative: Building Healthy Communities,LISTED,Gold Standard for the Global Goals,60000,2023-08-01,2028-08-01,GS Methodology for emission reductions from safe drinking water supply,Energy Efficiency - Domestic,Micro scale,12963
4674,2024-10-22T17:51:19Z,2025-11-30T20:30:26Z,GS12542 VPA-006 Core Carbon Sustainable Rice Initiative Telangana,LISTED,Gold Standard for the Global Goals,30170,2023-02-05,2028-02-05,,Other,Large Scale,12554
4673,2024-10-22T16:47:09Z,2025-11-30T20:30:04Z,GS12542 VPA-005 Core Carbon Sustainable Rice Initiative Telangana,LISTED,Gold Standard for the Global Goals,42154,2023-02-28,2028-02-28,,Other,Large Scale,12553
4672,2024-10-22T16:43:10Z,2025-11-30T20:29:41Z,GS12542 VPA-004 Core Carbon Sustainable Rice Initiative Telangana,LISTED,Gold Standard for the Global Goals,46437,2023-12-28,2028-12-28,,Other,Large Scale,12552
4671,2024-10-22T16:30:30Z,2025-11-30T20:29:16Z,GS12542 VPA-003 Core Carbon Sustainable Rice Initiative Telangana,LISTED,Gold Standard for the Global Goals,95785,2023-01-11,2028-01-11,,Other,Large Scale,12551
4670,2024-10-22T16:18:10Z,2025-11-30T20:28:53Z,GS12542 VPA-002 Core Carbon Sustainable Rice Initiative Telangana,LISTED,Gold Standard for the Global Goals,126637,2023-01-12,2028-01-12,,Other,Large Scale,12550
4669,2024-10-22T11:55:28Z,2025-12-30T06:21:24Z,Core Carbon Sustainable Rice Initiative Telangana 001,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,49268,2022-12-28,2027-12-28,,Other,Small Scale,12543
4668,2024-10-21T08:46:22Z,2025-12-30T06:20:42Z,Core Carbon Sustainable Rice Initiative Telangana,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,0,2022-12-28,2027-12-28,,Other,Small Scale,12542
4667,2024-10-21T07:23:14Z,2026-03-10T08:15:30Z,GS12804 VPA-1 Empowering Rural India: Clean and sustainable Cooking with Indoor Solar Cook Stove by EKI,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,5000,2024-01-11,2029-01-10,,Energy Efficiency - Domestic,Micro Scale,12805
4666,2024-10-21T05:46:10Z,2026-09-22T08:54:44Z,Jasil Jel Energy 15MW Wind Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,40166,2023-11-26,2028-11-26,,Wind,Small Scale,12777
4665,2024-10-21T05:46:03Z,2026-09-21T02:27:48Z,Dostyk  Wind Farm,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,169265,2023-10-18,2028-10-18,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,12776
4664,2024-10-19T10:00:09Z,2025-10-16T09:51:30Z,Clean Cooking for Communities in Kigoma,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,13327,2025-02-14,2030-02-13,,Energy Efficiency - Domestic,Small Scale,12919
4663,2024-10-18T13:52:10Z,2024-10-18T13:52:10Z,"Diverting Sargassum and Biodegradable Organic Matter from Landfills in Quintana Roo, Mexico",LISTED,Gold Standard for the Global Goals,9597,2024-12-02,2029-12-01,ACM0022 Alternative waste treatment processes,Other,Micro scale,13082
4662,2024-10-18T07:35:07Z,2026-03-10T08:13:53Z,Empowering Rural India: Clean and sustainable Cooking with Indoor Solar Cook Stove by EKI,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,0,2024-01-11,2029-01-10,,Energy Efficiency - Domestic,Micro Scale,12804
4661,2024-10-18T06:21:21Z,2026-07-15T08:08:38Z,Promotion of Access to Improved Cookstoves in Uíge Province,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,165415,2024-08-19,2029-08-18,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Large Scale,12939
4660,2024-10-16T06:14:22Z,2026-09-21T04:13:43Z,GS12600 VPA-3 Improved Cooking: Madagascar,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,60000,2025-02-28,2030-02-27,,Energy Efficiency - Domestic,Small Scale,12851
4659,2024-10-15T11:51:02Z,2026-08-28T13:21:20Z,GS12943 VPA-1 OYU - Building Sustainable Nigerian Communities VPA01,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,241450,2023-08-22,2028-08-21,,Energy Efficiency - Domestic,Large Scale,12944
4658,2024-10-15T10:59:45Z,2026-08-28T13:21:50Z,OYU - Building Sustainable Nigerian Communities,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,242473,2023-08-22,2028-08-21,,Energy Efficiency - Domestic,Large Scale,12943
4657,2024-10-11T09:49:14Z,2025-05-09T15:18:44Z,clean energy solutions in rural India,LISTED,Gold Standard for the Global Goals,30000,2023-08-01,2028-08-01,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,12909
4656,2024-10-10T11:39:48Z,2024-10-10T11:39:48Z,GS12964 VPA-2 Clean Water and Beyond in Africa PoA- Nigeria,LISTED,Gold Standard for the Global Goals,60000,2025-03-01,2030-03-01,GS Methodology for emission reductions from safe drinking water supply,Energy Efficiency - Domestic,Small Scale,12966
4655,2024-10-10T11:11:08Z,2024-10-10T11:11:08Z,GS12964 VPA-1 Clean Water and Beyond in Africa PoA- Uganda,LISTED,Gold Standard for the Global Goals,60000,2025-03-01,2030-03-01,GS Methodology for emission reductions from safe drinking water supply,Energy Efficiency - Domestic,Small Scale,12965
4654,2024-10-10T10:20:15Z,2024-10-10T10:20:15Z,Clean Water and Beyond in Africa PoA,LISTED,Gold Standard for the Global Goals,60000,2024-07-22,2029-07-22,GS Methodology for emission reductions from safe drinking water supply,Energy Efficiency - Domestic,Small Scale,12964
4653,2024-10-04T06:55:41Z,2024-10-04T06:55:41Z,Water Does Matter ,LISTED,Gold Standard for the Global Goals,55384,2024-04-01,2029-04-01,GS Methodology for emission reductions from safe drinking water supply,Energy Efficiency - Domestic,Small Scale,12483
4652,2024-10-03T12:12:04Z,2026-08-28T13:20:34Z,OYU - Building Sustainable Kenyan Communities,LISTED,Gold Standard for the Global Goals,306528,2023-07-15,2028-07-14,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Energy Efficiency - Domestic,Large Scale,12917
4651,2024-10-03T12:11:47Z,2026-08-28T13:20:01Z,OYU - Building Sustainable Kenyan Communities VPA01,LISTED,Gold Standard for the Global Goals,306528,2023-07-15,2028-07-14,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Energy Efficiency - Domestic,Large Scale,12918
4650,2024-10-03T08:40:56Z,2024-10-03T08:40:56Z,GS12483 VPA-1 Water Does Matter in Zambia by Global Empowers,LISTED,Gold Standard for the Global Goals,55384,2024-04-01,2029-04-01,GS Methodology for emission reductions from safe drinking water supply,Energy Efficiency - Domestic,Small Scale,12485
4649,2024-10-02T09:10:57Z,2026-07-30T02:59:04Z,High Impact Cookstoves Empowering Communities in Rural Mali,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,0,2023-08-14,2028-08-13,,Energy Efficiency - Domestic,Small Scale,12891
4648,2024-09-30T17:12:53Z,2026-09-15T18:41:33Z,GS12891 High Impact Cookstoves in Rural Mali VPA01,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,46030,2023-08-14,2028-08-13,,Energy Efficiency - Domestic,Small Scale,12892
4647,2024-09-30T12:05:26Z,2026-09-10T09:55:56Z,"Genesis Biotech – Multi-site Biogas Initiative, Romania",LISTED,Gold Standard for the Global Goals,188176,2026-01-01,2030-12-31,,Biogas - Heat,Large Scale,12951
4646,2024-09-26T08:55:00Z,2026-05-10T10:45:02Z,Kitui Improved Cookstove Project,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,102208,2026-07-01,2031-06-30,,Energy Efficiency - Domestic,Large Scale,13003
4645,2024-09-26T06:45:05Z,2025-07-31T03:59:40Z,High Impact Cookstoves in Malawi by Ripple Africa  ,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,0,2022-12-16,2027-12-15,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Energy Efficiency - Domestic,Small Scale,12151
